label,window_start,source,service,src_ip_hash,src_ip_masked,attempts,unique_users,unique_passwords,success_count,mean_interarrival_s,min_interarrival_s,pass_entropy_mean,baseline_alert,if_pred,if_score,events_in_window,login_fail_like,login_success,top_usernames,top_passwords,example_events
,2025-06-17 19:55:00+00:00,cowrie,ssh,b9b08c02fb7c8e25,59.56.73.0/24,21,1,21,0,13.994135856628418,1.273831129074097,3.0711836702178257,1,0,0.1374996163305809,25,21,0,4a751676389d52bc:21,"9bd69434a9f7a379:1, 9cac462097f0c81b:1, 3128925f742b20cb:1, aad06ba46cb54360:1, cd1a0f10123c2599:1","2025-06-17 21:59:11.602085 | connect | cowrie.session.connect | cmd=New connection: 59.56.73.141:42094 (62.171.177.34:22) [session: 7f9700411a4c]
2025-06-17 21:59:11.604647 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-OpenSSH_7.4
2025-06-17 21:59:11.854465 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 14b2ddda386a4d1006108ccd231b42fc"
,2025-06-15 17:45:00+00:00,cowrie,ssh,aab71800c38b32bc,147.182.205.0/24,48,35,37,0,6.244335333506267,5.982095003128052,2.4992804427895785,1,0,0.0607047220010553,0,0,0,,,
,2025-06-14 20:35:00+00:00,cowrie,ssh,4fbaaa9bb57eddd3,196.251.80.0/24,4,2,4,0,44.85203397274017,26.97522282600403,2.623370565929374,0,0,0.1655909350170485,0,0,0,,,
,2025-06-17 18:35:00+00:00,cowrie,ssh,864adb9cbcff5f02,78.159.131.0/24,30,1,30,0,10.157050267855327,7.181587219238281,2.87213175641812,1,0,0.1461983052457698,155,31,0,4a751676389d52bc:31,"de84461a7317c540:1, 661e602f12355fd8:1, d096fe4fcc47cbb4:1, 9f1025be2703a0b9:1, a77653e5fabb6699:1","2025-06-17 20:35:03.213746 | login_fail | cowrie.login.failed | cmd=login attempt [root/895623] failed
2025-06-17 20:35:05.394988 | disconnect | cowrie.session.closed | cmd=Connection lost after 7.5 seconds
2025-06-17 20:35:05.616216 | connect | cowrie.session.connect | cmd=New connection: 78.159.131.11:56928 (62.171.177.34:22) [session: 92b759533ac3]"
,2025-06-14 12:35:00+00:00,cowrie,ssh,c37dbe07bb31146a,170.64.199.0/24,66,37,61,0,4.53521627368349,3.7979369163513184,2.46418473547966,1,0,0.047151030533729,0,0,0,,,
,2025-06-17 23:15:00+00:00,cowrie,ssh,b9db28b8e090bd4f,14.103.112.0/24,2,2,2,0,145.06325697898865,143.82290601730347,2.835964047443681,0,0,0.2376720297129106,0,0,0,,,
,2025-06-13 12:10:00+00:00,cowrie,ssh,4d644e00d03b96af,194.0.234.0/24,1,1,1,0,53381.9596259594,53381.9596259594,1.5,0,1,-0.0400826899585412,0,0,0,,,
,2025-06-09 18:55:00+00:00,cowrie,ssh,423ac948f7416348,92.118.39.0/24,1,1,1,0,628.6810231208801,628.6810231208801,2.0,0,0,0.2963384495221077,0,0,0,,,
,2025-06-18 00:45:00+00:00,cowrie,ssh,864adb9cbcff5f02,78.159.131.0/24,37,1,37,0,7.998882596557205,5.420625925064087,2.9654303418020067,1,0,0.1531250404285093,194,38,0,4a751676389d52bc:38,"9f72325efb6a2488:1, 675e56cd1b991d96:1, f656c8fb986486c1:1, 6fb25a80d8d035ed:1, 1c02ad6217bf3208:1","2025-06-18 02:45:01.032919 | disconnect | cowrie.session.closed | cmd=Connection lost after 6.7 seconds
2025-06-18 02:45:01.123563 | connect | cowrie.session.connect | cmd=New connection: 78.159.131.11:47234 (62.171.177.34:22) [session: 13808b8c1f6b]
2025-06-18 02:45:02.419020 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go"
,2025-06-17 01:40:00+00:00,cowrie,ssh,91637e10d8f41c64,77.90.185.0/24,1,1,1,0,1640.0054669380188,1640.0054669380188,3.1898980954642875,0,0,0.2931103468756981,0,0,0,,,
,2025-06-17 19:50:00+00:00,cowrie,ssh,a4211cf25b557a75,158.51.124.0/24,1,1,1,0,251.79622411727905,251.79622411727905,2.807354922057604,0,0,0.3215785853007917,0,0,0,,,
,2025-06-20 07:50:00+00:00,cowrie,ssh,1a623f3da6f317c6,49.247.36.0/24,1,1,1,0,277.0111858844757,277.0111858844757,2.503258334775646,0,0,0.3190442193735368,0,0,0,,,
,2025-06-11 19:15:00+00:00,cowrie,ssh,fd38c75cece78f95,103.197.122.0/24,1,1,1,0,2043.4594841003416,2043.4594841003416,2.807354922057604,0,0,0.2938346626509392,0,0,0,,,
,2025-06-15 13:40:00+00:00,cowrie,ssh,d71d41aec6ab128c,103.192.198.0/24,2,1,2,0,463.35018038749695,4.120714902877808,3.245926548164837,0,0,0.1765839417100138,10,2,0,4a751676389d52bc:2,"b8c7e95a99db403c:1, d344ebd0484792ac:1","2025-06-15 15:43:39.134123 | connect | cowrie.session.connect | cmd=New connection: 103.192.198.36:39484 (62.171.177.34:22) [session: 6476ce7b4ae4]
2025-06-15 15:43:39.136033 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-15 15:43:39.278644 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 0a07365cc01fa9fc82608ba4019af499"
,2025-06-17 20:20:00+00:00,cowrie,ssh,d71d41aec6ab128c,103.192.198.0/24,1,1,1,0,674.9615211486816,674.9615211486816,3.277613436819116,0,0,0.3051751658765766,0,0,0,,,
,2025-06-20 18:15:00+00:00,cowrie,ssh,04e22d2187371949,180.97.197.0/24,35,1,35,0,8.571348939623151,3.804202079772949,2.869124359918138,1,0,0.1577570486232017,226,46,0,4a751676389d52bc:46,"8dc45103799d58c5:1, 232f14616fce2f43:1, aa8ea61dc2155731:1, f2bf398c98365046:1, 06f785bda2dcdda8:1","2025-06-20 20:15:01.498534 | login_fail | cowrie.login.failed | cmd=login attempt [root/Qf123456@] failed
2025-06-20 20:15:03.145032 | disconnect | cowrie.session.closed | cmd=Connection lost after 4.3 seconds
2025-06-20 20:15:04.414850 | connect | cowrie.session.connect | cmd=New connection: 180.97.197.130:51710 (62.171.177.34:22) [session: 0b243651382c]"
,2025-06-20 00:20:00+00:00,cowrie,ssh,423ac948f7416348,92.118.39.0/24,1,1,1,0,652.8135271072388,652.8135271072388,2.0,0,0,0.2973246708573362,5,1,0,6c9e59823f2005b9:1,8e0ffdc67b075a6a:1,"2025-06-20 02:23:20.842432 | connect | cowrie.session.connect | cmd=New connection: 92.118.39.87:60734 (62.171.177.34:22) [session: 4ca0521e24a2]
2025-06-20 02:23:20.848947 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-20 02:23:20.873587 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"
,2025-06-11 18:25:00+00:00,cowrie,ssh,cf0532861f94ab03,143.137.113.0/24,135,5,68,0,1.2758393643507318,1.203483819961548,2.273673929623515,1,1,-0.0017981146551955,0,0,0,,,
,2025-06-15 23:35:00+00:00,cowrie,ssh,7447199a63f1b8dc,165.154.20.0/24,1,1,1,0,256.3067579269409,256.3067579269409,3.182005814760214,0,0,0.3131318090841393,0,0,0,,,
,2025-06-18 11:15:00+00:00,cowrie,ssh,29b541e004b6144e,43.100.107.0/24,53,1,53,0,5.663614435015984,4.249881982803345,2.871565847478736,1,0,0.1343592496525557,0,0,0,,,
,2025-06-15 09:50:00+00:00,cowrie,ssh,5654009bfa0c5c53,104.248.84.0/24,1,1,1,0,391.16010999679565,391.16010999679565,2.321928094887362,0,0,0.3145404260989449,5,1,0,c6ef81bc740811e5:1,6036b54903b5e9ba:1,"2025-06-15 11:50:24.114893 | connect | cowrie.session.connect | cmd=New connection: 104.248.84.190:54686 (62.171.177.34:22) [session: 866562bddeae]
2025-06-15 11:50:24.116631 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-15 11:50:24.140227 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"
,2025-06-19 17:20:00+00:00,cowrie,ssh,512c2d29121414c3,117.50.51.0/24,1,1,1,0,398.7801599502564,398.7801599502564,3.169925001442312,0,0,0.3117135724332409,0,0,0,,,
,2025-06-18 17:25:00+00:00,cowrie,ssh,f89dacc6c412d906,103.139.193.0/24,1,1,1,0,308.9682939052582,308.9682939052582,2.75,0,0,0.3220744466108183,5,1,0,e72cb6ce2be53484:1,b079a615c642aa09:1,"2025-06-18 19:26:54.207247 | connect | cowrie.session.connect | cmd=New connection: 103.139.193.187:52584 (62.171.177.34:22) [session: 8a8802327a21]
2025-06-18 19:26:54.209131 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-libssh_0.11.1
2025-06-18 19:26:54.460310 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 03a80b21afa810682a776a7d42e5e6fb"
,2025-06-18 16:15:00+00:00,cowrie,ssh,22d0eda6efcbd601,45.78.198.0/24,120,1,120,0,2.505804999669393,2.391044855117798,2.869457334538063,1,0,0.0728647616397697,0,0,0,,,
,2025-06-19 00:35:00+00:00,cowrie,ssh,36ae254e1f2e68a3,134.199.158.0/24,68,45,54,0,4.4561927073142105,4.009070158004761,2.409607718259001,1,0,0.0538985752466509,0,0,0,,,
,2025-06-16 05:00:00+00:00,cowrie,ssh,f4f24483d93275a7,190.85.15.0/24,1,1,1,0,253.1643669605255,253.1643669605255,3.0,0,0,0.3206277567282122,0,0,0,,,
,2025-06-16 06:00:00+00:00,cowrie,ssh,51e2366b86943fe3,107.173.127.0/24,1,1,1,0,252.2970778942108,252.2970778942108,2.75,0,0,0.3212387999799785,0,0,0,,,
,2025-06-16 18:15:00+00:00,cowrie,ssh,7ce18b2d87b2130a,134.199.166.0/24,48,34,34,0,4.9825020631154375,4.409222841262817,2.3076569589077454,1,0,0.0565338368155472,0,0,0,,,
,2025-06-14 21:20:00+00:00,cowrie,ssh,c736b566941f844f,122.160.30.0/24,1,1,1,0,260.4125680923462,260.4125680923462,3.0,0,0,0.3209889055681582,5,1,0,0341bb517e761f28:1,2f384d099aee2f88:1,"2025-06-14 23:22:44.878491 | connect | cowrie.session.connect | cmd=New connection: 122.160.30.100:3530 (62.171.177.34:22) [session: 90727fa49859]
2025-06-14 23:22:44.880501 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-libssh_0.11.1
2025-06-14 23:22:45.041515 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 03a80b21afa810682a776a7d42e5e6fb"
,2025-06-18 04:20:00+00:00,cowrie,ssh,100f0b4accf041ce,194.0.234.0/24,1,1,1,0,2438.6073989868164,2438.6073989868164,2.9219280948873623,0,0,0.2849233487935895,5,1,0,4a751676389d52bc:1,612186be8e41d071:1,"2025-06-18 06:23:24.239819 | connect | cowrie.session.connect | cmd=New connection: 194.0.234.127:54052 (62.171.177.34:22) [session: 52fdfe07620e]
2025-06-18 06:23:24.241579 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-18 06:23:24.270341 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 16443846184eafde36765c9bab2f4397"
,2025-06-09 18:25:00+00:00,cowrie,ssh,ec721d082cbf7762,176.65.148.0/24,21,8,20,0,1.189806044101715,1.131636142730713,2.8884998111794684,1,0,0.0965821358329964,0,0,0,,,
,2025-06-14 21:50:00+00:00,cowrie,ssh,c736b566941f844f,122.160.30.0/24,1,1,1,0,269.3426721096039,269.3426721096039,3.169925001442312,0,0,0.3147608890811929,0,0,0,,,
,2025-06-17 18:05:00+00:00,cowrie,ssh,864adb9cbcff5f02,78.159.131.0/24,31,1,31,0,9.764429161625523,5.488420009613037,3.045810612208844,1,0,0.1399557792521307,160,32,0,4a751676389d52bc:32,"002a55e660be9125:1, 4a9657680eed72b1:1, e3b62f9bbb4cd993:1, 3ac6ea4fa2223dae:1, c6c79ca8305aadff:1","2025-06-17 20:05:00.298704 | disconnect | cowrie.session.closed | cmd=Connection lost after 7.8 seconds
2025-06-17 20:05:00.384936 | connect | cowrie.session.connect | cmd=New connection: 78.159.131.11:44620 (62.171.177.34:22) [session: a8a303d351d2]
2025-06-17 20:05:01.241108 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go"
,2025-06-17 01:50:00+00:00,cowrie,ssh,41f255f3d963ff5b,46.101.158.0/24,1,1,1,0,487.0906450748444,487.0906450748444,1.9219280948873625,0,0,0.2939505391978556,5,1,0,1bd4a74e6443d5aa:1,ee4b65ebcb385cc4:1,"2025-06-17 03:52:43.416101 | connect | cowrie.session.connect | cmd=New connection: 46.101.158.40:33546 (62.171.177.34:22) [session: 39c7f9bdd12c]
2025-06-17 03:52:43.417935 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-17 03:52:43.423681 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"
,2025-06-14 20:10:00+00:00,cowrie,ssh,4febae721796d237,170.64.224.0/24,21,18,19,0,5.099491250514984,4.520640134811401,2.45008378839113,1,0,0.0831186123217706,0,0,0,,,
,2025-06-17 04:00:00+00:00,cowrie,ssh,91637e10d8f41c64,77.90.185.0/24,1,1,1,0,1619.9551479816437,1619.9551479816437,2.9219280948873623,0,0,0.2947968208408814,0,0,0,,,
,2025-06-17 21:40:00+00:00,cowrie,ssh,b9b08c02fb7c8e25,59.56.73.0/24,21,1,21,0,15.24259504817781,1.2359662055969238,2.990467483138477,1,0,0.1436270431038828,25,21,0,4a751676389d52bc:21,"b132a6b0e9740bbc:1, 7ac61d20c0b6a31e:1, 00c279f471d7e0d0:1, 09b2f6824e77352c:1, 75dc908d52c2e66f:1","2025-06-17 23:43:21.253441 | connect | cowrie.session.connect | cmd=New connection: 59.56.73.141:51346 (62.171.177.34:22) [session: 1fc7bcca7052]
2025-06-17 23:43:21.255596 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-OpenSSH_7.4
2025-06-17 23:43:21.503946 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 14b2ddda386a4d1006108ccd231b42fc"
,2025-06-19 22:10:00+00:00,cowrie,ssh,1bc5d04b7f456451,183.56.197.0/24,1,1,1,0,99405.28586697578,99405.28586697578,2.75,0,1,-0.056038338947887,0,0,0,,,
,2025-06-18 09:15:00+00:00,cowrie,ssh,29b541e004b6144e,43.100.107.0/24,52,1,52,0,5.7939768846218405,4.72606897354126,3.0258609607692444,1,0,0.1263209562923503,265,53,0,4a751676389d52bc:53,"72a817e448a3d736:1, 25e5125133f5a6b3:1, 076b9feb70a9dbcc:1, d8b3aeaccab11f2d:1, 68a7a5c47c5ccadf:1","2025-06-18 11:15:00.983827 | disconnect | cowrie.session.closed | cmd=Connection lost after 5.5 seconds
2025-06-18 11:15:01.419670 | connect | cowrie.session.connect | cmd=New connection: 43.100.107.68:33644 (62.171.177.34:22) [session: fea1a818f24e]
2025-06-18 11:15:01.883714 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go"
,2025-06-09 19:55:00+00:00,cowrie,ssh,7cb435613d1ae4a3,117.254.35.0/24,136,33,87,0,1.08534921363548,0.819713830947876,2.3229571363052077,1,0,0.0006568080418708,0,0,0,,,
,2025-06-15 12:40:00+00:00,cowrie,ssh,058b556b67722518,197.5.145.0/24,2,2,2,0,177.52653455734253,92.03548312187196,1.7516291673878228,0,0,0.1963537497489879,0,0,0,,,
,2025-06-19 09:35:00+00:00,cowrie,ssh,83579ff5f4032e0f,81.17.25.0/24,156,63,112,0,1.879969127667256,1.027522087097168,2.361051332364091,1,0,0.0049208318683409,0,0,0,,,
,2025-06-18 01:55:00+00:00,cowrie,ssh,b9b08c02fb7c8e25,59.56.73.0/24,21,1,21,0,14.461033809752692,1.2386980056762695,3.1357260722920666,1,0,0.1372328663095391,25,21,0,4a751676389d52bc:21,"f91fcd921ed983b6:1, bb9b88edf9a6fbf8:1, ee498380c0fa4bb9:1, 778a1dee8a659eee:1, aec3e26bf021277a:1","2025-06-18 03:55:59.166276 | connect | cowrie.session.connect | cmd=New connection: 59.56.73.141:44134 (62.171.177.34:22) [session: 3b2f5ef936ee]
2025-06-18 03:55:59.168142 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-OpenSSH_7.4
2025-06-18 03:55:59.413734 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 14b2ddda386a4d1006108ccd231b42fc"
,2025-06-18 06:55:00+00:00,cowrie,ssh,4f3d955518a780eb,122.168.194.0/24,1,1,1,0,275.7070689201355,275.7070689201355,2.321928094887362,0,0,0.3157240056952024,0,0,0,,,
,2025-06-16 01:55:00+00:00,cowrie,ssh,d71d41aec6ab128c,103.192.198.0/24,2,1,2,0,444.3671209812164,37.937649965286255,3.321928094887362,0,0,0.1726073564186431,0,0,0,,,
,2025-06-18 11:40:00+00:00,cowrie,ssh,a299ce29596d0fe2,194.113.236.0/24,2,2,2,0,246.06523144245148,245.24653100967407,2.875,0,0,0.2415762205548089,0,0,0,,,
,2025-06-18 08:35:00+00:00,cowrie,ssh,4892d99721063a01,222.223.62.0/24,14,1,14,0,2.688608169555664,2.495194911956787,2.074045648136773,0,0,0.1254799643960021,0,0,0,,,
,2025-06-11 06:20:00+00:00,cowrie,ssh,4b35e445eb216be9,104.236.70.0/24,59,37,43,0,5.082896236645973,4.436312913894653,2.5899869387058723,1,0,0.0678166743251729,0,0,0,,,
,2025-06-13 08:05:00+00:00,cowrie,ssh,c0101b72de004227,222.221.208.0/24,50,5,36,0,1.4938519779516726,1.127026081085205,2.451608022588049,1,0,0.0658128140383998,0,0,0,,,
,2025-06-19 06:55:00+00:00,cowrie,ssh,843db30f41b83b98,178.128.82.0/24,1,1,1,0,304.8601543903351,285.2104835510254,3.169925001442312,0,0,0.3144523362967286,5,1,0,92675e326e9036d2:1,81ce85c5999a43de:1,"2025-06-19 08:57:46.894576 | connect | cowrie.session.connect | cmd=New connection: 178.128.82.23:43994 (62.171.177.34:22) [session: c8f5f70f1c8a]
2025-06-19 08:57:46.896343 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-libssh_0.11.1
2025-06-19 08:57:47.052321 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 03a80b21afa810682a776a7d42e5e6fb"
,2025-06-20 22:35:00+00:00,cowrie,ssh,b6aab6d3ec0e5400,113.201.66.0/24,91,1,91,0,3.283157154753968,2.723878860473633,2.8462152488536097,1,0,0.0927761923955793,0,0,0,,,
,2025-06-17 01:30:00+00:00,cowrie,ssh,d4e5fc4caaa9bd23,117.2.125.0/24,1,1,1,0,300.23570799827576,300.23570799827576,2.75,0,0,0.3216743281671102,0,0,0,,,
,2025-06-19 00:45:00+00:00,cowrie,ssh,36ae254e1f2e68a3,134.199.158.0/24,52,35,49,0,4.469680942021883,2.1152310371398926,2.5102162733043363,1,0,0.0642875236064994,0,0,0,,,
,2025-06-19 04:25:00+00:00,cowrie,ssh,423ac948f7416348,92.118.39.0/24,1,1,1,0,676.605376958847,676.605376958847,1.7924812503605778,0,0,0.2823143743128987,0,0,0,,,
,2025-06-19 08:35:00+00:00,cowrie,ssh,7315048f5f30bb66,80.94.95.0/24,5,1,5,0,289.4024499893188,1.0569519996643066,2.3150372859326014,0,0,0.1991708746088257,0,0,0,,,
,2025-06-17 08:10:00+00:00,cowrie,ssh,db679e9891c77c76,146.59.95.0/24,1,1,1,0,248.50040102005005,248.50040102005005,2.584962500721156,0,0,0.319864268334354,0,0,0,,,
,2025-06-17 21:50:00+00:00,cowrie,ssh,b9b08c02fb7c8e25,59.56.73.0/24,21,1,21,0,13.87150376183646,1.2367918491363523,2.957869670052971,1,0,0.1468038391521497,25,21,0,4a751676389d52bc:21,"446f15bf40f02bde:1, 62eb5c045c25722c:1, 144c81c0ac19ec42:1, cb07e08a7d131b89:1, bcba8005b47d2e01:1","2025-06-17 23:52:58.871021 | connect | cowrie.session.connect | cmd=New connection: 59.56.73.141:32860 (62.171.177.34:22) [session: ecd79ad82a86]
2025-06-17 23:52:58.873258 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-OpenSSH_7.4
2025-06-17 23:52:59.140673 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 14b2ddda386a4d1006108ccd231b42fc"
,2025-06-19 08:00:00+00:00,cowrie,ssh,801452e3ae9e1803,140.249.187.0/24,56,1,56,0,2.519600267921175,2.309037208557129,0.9779478583796436,1,0,0.0453976212410095,0,0,0,,,
,2025-06-18 09:35:00+00:00,cowrie,ssh,d70b748317b7afde,152.32.172.0/24,1,1,1,0,264.0125081539154,264.0125081539154,2.75,0,0,0.3218955459260895,0,0,0,,,
,2025-06-16 05:30:00+00:00,cowrie,ssh,7e04d4d7da4be4b1,158.174.211.0/24,1,1,1,0,312.2087309360504,312.2087309360504,2.75,0,0,0.3220744466108183,5,1,0,e54375896edc9605:1,b079a615c642aa09:1,"2025-06-16 07:31:56.454564 | connect | cowrie.session.connect | cmd=New connection: 158.174.211.17:51199 (62.171.177.34:22) [session: 4be6e18fe558]
2025-06-16 07:31:56.456729 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-libssh_0.11.1
2025-06-16 07:31:56.505223 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 03a80b21afa810682a776a7d42e5e6fb"
,2025-06-18 11:20:00+00:00,cowrie,ssh,e4f874b76ebaf43d,194.0.234.0/24,1,1,1,0,2473.910542011261,2473.910542011261,3.521640636343319,0,0,0.2636682593947875,0,0,0,,,
,2025-06-19 20:15:00+00:00,cowrie,ssh,423ac948f7416348,92.118.39.0/24,1,1,1,0,645.5292780399323,645.5292780399323,2.807354922057604,0,0,0.3184482721415699,5,1,0,6c9e59823f2005b9:1,2f384d099aee2f88:1,"2025-06-19 22:15:09.639972 | connect | cowrie.session.connect | cmd=New connection: 92.118.39.87:37040 (62.171.177.34:22) [session: 8c7064b2c774]
2025-06-19 22:15:09.641488 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-19 22:15:09.667218 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"
,2025-06-11 21:50:00+00:00,cowrie,ssh,e2d85c84a9850931,34.50.101.0/24,22,14,20,0,14.837858362631364,0.8981139659881592,2.5675674996308424,1,0,0.0970135145651408,0,0,0,,,
,2025-06-18 02:15:00+00:00,cowrie,ssh,864adb9cbcff5f02,78.159.131.0/24,39,1,39,0,7.633731310184185,5.203912973403931,3.1702657845106232,1,0,0.131761773369297,197,39,0,4a751676389d52bc:39,"6a39cc707b65ee32:1, 6145d616d18383dc:1, 96bcbca7975302f8:1, 751c12f28fffa994:1, 9144baebc28d6876:1","2025-06-18 04:15:00.835487 | disconnect | cowrie.session.closed | cmd=Connection lost after 5.4 seconds
2025-06-18 04:15:00.954998 | connect | cowrie.session.connect | cmd=New connection: 78.159.131.11:44400 (62.171.177.34:22) [session: f6fee7777d53]
2025-06-18 04:15:01.973267 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go"
,2025-06-19 19:35:00+00:00,cowrie,ssh,7ce18b2d87b2130a,134.199.166.0/24,52,37,43,0,5078.088489770889,4.133460998535156,2.497240406722941,1,0,0.0253950956476413,0,0,0,,,
,2025-06-18 10:45:00+00:00,cowrie,ssh,64e92feebbd7dcc1,125.21.59.0/24,1,1,1,0,264.7638199329376,264.7638199329376,3.0,0,0,0.3209889055681582,0,0,0,,,
,2025-06-16 07:55:00+00:00,cowrie,ssh,aab71800c38b32bc,147.182.205.0/24,50,35,37,0,5.995952377319336,5.713474988937378,2.5574470369901654,1,0,0.0618792402256237,0,0,0,,,
,2025-06-18 15:35:00+00:00,cowrie,ssh,22d0eda6efcbd601,45.78.198.0/24,119,1,119,0,2.5148245967736766,2.403648853302002,2.931665903552111,1,0,0.0728400415954781,0,0,0,,,
,2025-06-18 11:50:00+00:00,cowrie,ssh,29b541e004b6144e,43.100.107.0/24,52,1,52,0,5.741511404514313,4.6388840675354,2.867441761780804,1,0,0.1344497675027387,0,0,0,,,
,2025-06-18 06:20:00+00:00,cowrie,ssh,cba676ec64f782da,92.118.39.0/24,1,1,1,0,439.9020018577576,439.9020018577576,3.09306920777189,0,0,0.3143017299110345,5,1,0,8ca8932c4e3a77d6:1,a44452114d461a45:1,"2025-06-18 08:24:48.968869 | connect | cowrie.session.connect | cmd=New connection: 92.118.39.92:44234 (62.171.177.34:22) [session: aeee78df492d]
2025-06-18 08:24:48.971037 | other | cowrie.client.version | cmd=Remote SSH version: SSH-2.0-Go
2025-06-18 08:24:48.997025 | other | cowrie.client.kex | cmd=SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"
,2025-06-12 19:05:00+00:00,cowrie,ssh,c5231702765ee23e,36.137.109.0/24,37,1,37,0,8.035256140940898,2.5348849296569824,1.986433868360167,1,0,0.1074075794462369,0,0,0,,,
,2025-06-14 16:00:00+00:00,cowrie,ssh,8aaa74c5747719be,101.36.113.0/24,10,1,10,0,13.945759137471518,12.326982975006104,2.7015837971458967,0,0,0.1403672427140144,0,0,0,,,
,2025-06-16 00:30:00+00:00,cowrie,ssh,dca004ccde5009a4,114.130.56.0/24,1,1,1,0,316.7285659313202,316.7285659313202,2.807354922057604,0,0,0.3220708401932993,0,0,0,,,
,2025-06-18 15:05:00+00:00,cowrie,ssh,22d0eda6efcbd601,45.78.198.0/24,120,1,120,0,2.505742440621058,2.4012439250946045,2.889774808338886,1,0,0.0710260724284624,0,0,0,,,
,2025-06-18 14:45:00+00:00,cowrie,ssh,91637e10d8f41c64,77.90.185.0/24,1,1,1,0,2838.5798301696777,2838.5798301696777,3.1219280948873624,0,0,0.2747400458390194,0,0,0,,,
>>>>>>> e8218a5acbde141b3dfedb5db2572d033eb5b4c6
